distance_m,fspl_dB,umi_pathloss_dB,tx_height_m,f3_polygon_count,los_intersection_count,dist_to_first_intersection_m,dist_to_last_intersection_m,is_los,fresnel3_obstr_poly_area,los_obstr_poly_area,f1_polygon_count,fresnel1_obstr_poly_area,tx_sphere_poly_count,tx_sphere_obstr_poly_area,avg_tx_clutter_height,rx_sphere_poly_count,rx_sphere_obstr_poly_area,avg_rx_clutter_height,pointnet_prediction,measured_pathloss_dB
507.5479297,84.62134095,87.27681801,64.1,240,10,274.344243,287.184712,0,3915.700263,910.9610099,113,779.5286541,176,18081.63474,43.5511367,353,21513.60559,29.71632774,120,119.3728256
506.7923053,84.60839999,87.26323,64.1,281,12,273.368165,284.971822,0,4607.864298,1037.01567,99,965.0684336,176,18081.63474,43.5511367,351,17629.66618,24.05052918,120,119.4739838
506.0849537,84.59626825,87.25049168,64.1,303,6,273.2976143,281.5645448,0,5569.079198,932.7149245,139,909.6864324,176,18081.63474,43.5511367,202,13674.22971,24.58740498,120,118.8360291
505.4260778,84.58495266,87.2386103,64.1,330,6,275.4347427,283.7877109,0,6187.908993,849.6399413,163,1045.700412,176,18081.63474,43.5511367,169,10176.22607,22.19870285,120,111.7277679
504.8158672,84.57445968,87.22759268,64.1,331,10,277.6380351,301.0562397,0,7400.013336,1446.28857,164,1314.434092,176,18081.63474,43.5511367,168,7217.957835,17.26473189,120,118.7524567
504.2544987,84.56479537,87.21744515,64.1,344,16,279.9094364,366.5603828,0,7732.183326,1329.122331,157,1658.593946,176,18081.63474,43.5511367,126,5671.996734,16.65589181,120,119.6619797
503.7421356,84.55596532,87.2081736,64.1,380,29,259.634573,369.6095559,0,9392.641776,2239.494443,134,1756.636747,176,18081.63474,43.5511367,94,6285.163238,18.98473535,120,113.8689728
503.2789275,84.54797467,87.19978342,64.1,360,16,257.7382244,372.7526555,0,10761.00327,1642.335979,143,1759.698745,176,18081.63474,43.5511367,74,7653.710605,26.18394656,120,112.9580002
502.8650103,84.5408281,87.19227952,64.1,367,20,255.8910407,369.977672,0,12369.73504,1735.377823,129,1811.691761,176,18081.63474,43.5511367,81,9776.584336,27.29195162,120,114.4949341
502.5005058,84.5345298,87.18566631,64.1,365,38,253.9589063,365.664987,0,13030.23129,3837.96272,113,1675.787497,176,18081.63474,43.5511367,95,11222.9076,27.80403325,120,114.7338867
502.1855215,84.52908349,87.17994768,64.1,312,28,252.547799,466.4404474,0,12179.20453,3281.250801,115,1169.512594,176,18081.63474,43.5511367,110,12650.7137,27.77539415,120,114.9213791
501.9201507,84.52449238,87.17512701,64.1,362,31,254.7854051,469.9620007,0,12471.56398,2983.709819,69,1275.749006,176,18081.63474,43.5511367,121,14689.56407,27.81043161,120,114.7651749
501.7044722,84.52075919,87.17120716,64.1,330,29,247.9483384,468.890445,0,11442.76478,3532.914264,70,1500.891682,176,18081.63474,43.5511367,126,16665.75002,27.35813089,120,114.9409561
501.53855,84.51788614,87.16819046,64.1,284,30,246.2465886,349.0255841,0,9947.244701,2737.286066,67,1404.948602,176,18081.63474,43.5511367,139,18765.68262,28.41020465,120,112.7551193
501.4224335,84.51587494,87.16607871,64.1,300,24,244.5912303,475.0759813,0,10091.12552,3232.331586,45,854.4555504,176,18081.63474,43.5511367,145,20818.2342,28.77531597,120,114.4907532
501.3561573,84.5147268,87.16487315,64.1,271,18,242.9813828,342.8585151,0,9097.668034,2697.624847,44,475.1073424,176,18081.63474,43.5511367,147,21696.01454,27.58277741,120,121.1954498
501.3397413,84.51444239,87.16457452,64.1,188,13,241.4161804,339.6080393,0,7655.621406,1858.562212,21,110.7045676,176,18081.63474,43.5511367,123,23226.63435,30.27193629,120,122.5570221
501.3731903,84.51502189,87.16518299,64.1,154,12,239.8947726,336.4484587,0,5511.393258,1821.524329,10,183.959576,176,18081.63474,43.5511367,123,24587.24194,29.81278446,120,123.9102325
501.4564942,84.51646494,87.1666982,64.1,108,12,238.4163232,333.3806819,0,4730.756024,1217.836528,0,0,176,18081.63474,43.5511367,118,25907.3606,30.0462597,120,125.0570297
501.5896284,84.5187707,87.16911924,64.1,163,14,236.9800101,482.2486056,0,4751.990513,1511.021728,11,191.0479966,176,18081.63474,43.5511367,112,26159.81503,28.99696004,120,125.9178543
501.7725531,84.52193777,87.17244468,64.1,199,14,235.5850247,491.1917588,0,4889.399718,1339.058622,11,237.7671539,176,18081.63474,43.5511367,105,26263.85627,29.45457673,120,130.2526855
502.0052138,84.52596429,87.17667252,64.1,265,8,234.2305718,447.6116462,0,4957.996381,1130.249072,11,265.980382,176,18081.63474,43.5511367,101,26326.74433,29.71578778,120,129.9239807
502.2875416,84.53084787,87.18180027,64.1,276,10,233.5364409,443.7185001,0,6549.462637,1066.515281,55,766.9961637,176,18081.63474,43.5511367,97,25795.17532,29.01189634,120,130.3448792
502.6194526,84.5365856,87.18782489,64.1,338,16,233.9910075,444.9507343,0,8773.396405,1794.516257,74,1238.269141,176,18081.63474,43.5511367,91,24360.99583,30.02367917,120,132.1474152
503.0008487,84.5431741,87.19474281,64.1,394,22,234.4698108,449.2419179,0,11332.8126,2085.447082,65,913.8906754,176,18081.63474,43.5511367,78,24051.40907,32.86235428,120,127.5128326
503.4316175,84.55060949,87.20254998,64.1,385,28,234.9728919,453.6544746,0,12682.09516,2792.371636,67,1467.334698,176,18081.63474,43.5511367,87,22076.78346,27.91777493,120,130.4879761
507.8170649,84.62594556,87.28165285,64.1,238,14,253.9453679,337.542151,0,9330.539675,1536.040689,88,1570.917927,176,18081.63474,43.5511367,67,12169.10285,22.01074293,120,136.1604004
508.6371114,84.63996062,87.29636867,64.1,254,13,311.5125978,395.9998797,0,10432.80369,1758.026439,63,1217.269616,176,18081.63474,43.5511367,73,11734.29393,21.42370901,120,130.5920715
509.5049076,84.65476717,87.31191554,64.1,249,22,315.9881196,393.8155029,0,9728.266627,2555.522027,71,723.0148271,176,18081.63474,43.5511367,86,13154.27705,22.00297191,120,127.9733124
510.4202098,84.67035697,87.32828483,64.1,192,14,320.6080652,388.5580941,0,8099.453744,1520.81432,42,549.1737203,176,18081.63474,43.5511367,82,13593.23141,23.28073848,120,122.0262299
511.3827629,84.68672145,87.34546753,64.1,172,18,300.5980049,386.0588046,0,7784.550073,2392.380656,46,822.4352673,176,18081.63474,43.5511367,66,14053.04482,27.70464639,120,121.5610809
512.3923008,84.70385165,87.36345424,64.1,145,14,298.7852786,383.6358516,0,5758.608292,1521.028057,56,1072.634998,176,18081.63474,43.5511367,79,16142.96525,25.15183776,120,120.7485199
513.4485462,84.72173831,87.38223524,64.1,134,18,298.1762552,479.9662103,0,5095.475172,1503.391285,46,926.8975233,176,18081.63474,43.5511367,80,19108.98555,28.26023126,120,115.573822
514.5512116,84.74037184,87.40180045,64.1,138,12,302.8926424,381.0891053,0,4126.741611,1244.627028,25,712.1833487,176,18081.63474,43.5511367,81,21336.43286,30.58629195,120,118.9207001
515.6999991,84.75974235,87.42213948,64.1,143,2,378.8940264,378.8940264,0,3214.053373,267.9333653,18,431.3253603,176,18081.63474,43.5511367,81,23635.36166,33.17169252,120,121.1964569
516.8946012,84.77983966,87.44324166,64.1,151,2,376.7670758,376.7670758,0,2902.656222,275.8432493,27,188.8809782,176,18081.63474,43.5511367,89,25507.94733,31.66483874,120,122.0695648
518.1347011,84.80065333,87.465096,64.1,177,2,374.7064198,374.7064198,0,3071.938095,165.6732035,45,533.511164,176,18081.63474,43.5511367,84,26630.45982,33.58243462,120,125.2875061
519.4199728,84.82217264,87.48769129,64.1,194,2,369.9795418,369.9795418,0,4005.624512,189.6996986,75,851.7524503,176,18081.63474,43.5511367,82,27280.42514,33.97661898,120,119.2134476
520.7500819,84.84438668,87.51101603,64.1,235,12,321.5103057,368.1090868,0,5461.053969,926.9594975,127,1286.088852,176,18081.63474,43.5511367,78,27290.61146,34.03017086,120,133.2745667
545.8330728,85.25299667,87.94005652,64.1,263,16,269.850069,301.8165624,0,10029.13456,2109.720054,124,2587.510497,176,18081.63474,43.5511367,76,15951.69786,26.26386017,120,134.5961456
547.8296113,85.2847098,87.9733553,64.1,281,8,268.9765551,284.8501767,0,9676.528696,899.2110449,119,2443.495476,176,18081.63474,43.5511367,90,16721.89251,27.30379009,120,135.0007019
549.8643676,85.31691129,88.00716686,64.1,309,2,268.1335971,268.1335971,0,10333.20681,206.4958485,89,1908.854384,176,18081.63474,43.5511367,110,18114.87264,28.07117055,120,135.0840912
551.9369189,85.34958864,88.04147808,64.1,367,14,267.3203693,355.1983499,0,12328.30014,1103.506071,97,1280.727911,176,18081.63474,43.5511367,118,19182.52372,31.21438404,120,135.1557465
554.0468411,85.3827294,88.07627589,64.1,372,14,270.3913295,351.9740271,0,13529.21328,2180.094208,73,1237.895348,176,18081.63474,43.5511367,118,19944.40951,34.55279656,120,135.2160034
569.8268861,85.62665847,88.33240141,64.1,311,6,337.0577493,561.4371565,0,8798.308177,359.7662603,71,983.1112749,176,18081.63474,43.5511367,127,20197.39683,42.3929105,120,123.9746094
572.2204294,85.66306692,88.37063028,64.1,318,16,336.7056683,566.5787886,0,11017.52609,1265.12207,97,1695.788802,176,18081.63474,43.5511367,154,20252.70551,37.0988177,120,119.2025146
577.1077015,85.73693714,88.44819401,64.1,324,22,335.3823598,408.5456297,0,14732.42358,3504.801157,140,2565.703374,176,18081.63474,43.5511367,181,20935.41262,30.96159729,120,110.1369934
579.6005856,85.77437605,88.48750487,64.1,346,18,334.7613468,404.9689946,0,15106.56642,2293.480868,168,2866.499443,176,18081.63474,43.5511367,180,20778.4168,29.42695314,120,111.7066498
582.1257412,85.81213582,88.52715262,64.1,375,14,334.1664445,405.2549752,0,15216.54081,1713.609537,168,2965.84672,176,18081.63474,43.5511367,189,20405.29521,27.21713391,120,111.7137909
584.6827501,85.85020536,88.56712564,64.1,360,18,333.5969387,478.3269738,0,11713.36175,1597.707328,148,3594.612768,176,18081.63474,43.5511367,203,20521.7235,24.90491916,120,123.7778778
587.2711963,85.88857375,88.60741245,64.1,385,16,337.06643,477.7566462,0,12281.05606,1692.505999,108,3011.782628,176,18081.63474,43.5511367,206,19824.55516,22.758258,120,124.0845032
589.8906659,85.92723022,88.64800175,64.1,366,12,332.6559062,400.4097211,0,13024.57376,1348.91772,94,2445.278039,176,18081.63474,43.5511367,193,18936.70138,21.28077735,120,118.0788727
592.5407475,85.96616416,88.68888238,64.1,314,16,332.1854899,399.8977203,0,14144.56006,1584.303602,61,1685.142346,176,18081.63474,43.5511367,175,17147.35939,19.42933922,120,118.6207886
595.2210321,86.00536511,88.73004338,64.1,364,16,331.7374068,401.5342236,0,15143.73751,1586.724505,77,1673.796866,176,18081.63474,43.5511367,142,14874.82298,18.1499634,120,117.8485794
597.9311138,86.0448228,88.77147395,64.1,381,16,331.3110425,545.512431,0,17619.27852,2094.867858,87,2305.448018,176,18081.63474,43.5511367,103,13518.86385,17.48205217,120,117.4573364
600.670589,86.0845271,88.81316346,64.1,419,24,330.9057982,574.3690649,0,16839.95723,2200.890658,116,3367.236429,176,18081.63474,43.5511367,80,12808.27417,17.57456469,120,117.6407318
603.4390576,86.12446807,88.85510149,64.1,425,30,289.188066,401.7120317,0,18543.93444,4189.411584,148,4573.640095,176,18081.63474,43.5511367,79,12161.29746,15.90550672,120,129.2110291
617.7025131,86.32738711,89.06816647,64.1,618,32,290.0898603,544.144025,0,26664.67478,4547.021613,242,5199.342397,176,18081.63474,43.5511367,90,11971.67118,10.46040156,120,135.6240234
620.6367169,86.36854904,89.1113865,64.1,642,22,289.8461362,543.759601,0,27879.75983,3089.889827,290,5031.384364,176,18081.63474,43.5511367,90,11518.44593,10.41459696,120,134.8096924
623.597205,86.40988294,89.1547871,64.1,608,24,289.6173164,549.0525887,0,25505.62697,3100.667218,284,5125.132871,176,18081.63474,43.5511367,90,10962.52597,10.36457415,120,135.4369507
626.5836048,86.45138028,89.19835931,64.1,603,30,289.4029829,548.7915539,0,25199.91309,2296.203821,328,6224.620049,176,18081.63474,43.5511367,90,10312.21279,10.30960298,120,134.0899353
629.5955476,86.4930327,89.24209435,64.1,598,22,289.2027283,551.8440315,0,23968.06141,1869.266678,371,7896.290351,176,18081.63474,43.5511367,90,9566.351245,10.24852794,120,133.7319183
632.6326685,86.53483203,89.28598365,64.1,586,24,289.0161562,366.7196729,0,22787.37627,1803.68348,359,8083.909132,176,18081.63474,43.5511367,90,8707.58697,10.1793568,120,133.3573608
635.6946066,86.57677028,89.3300188,64.1,525,14,288.8428804,349.9578593,0,20788.3425,2123.828074,284,8161.69581,176,18081.63474,43.5511367,88,7792.901987,9.276296858,120,132.9764252
638.7810052,86.61883961,89.3741916,64.1,497,10,327.5196465,613.1464431,0,19627.48915,867.3817982,159,6721.218811,176,18081.63474,43.5511367,96,6987.064026,8.798511235,120,132.5978241
641.8915113,86.66103239,89.41849402,64.1,462,12,310.6919079,611.375796,0,18481.08079,1917.743529,122,6251.11656,176,18081.63474,43.5511367,94,6255.905527,8.140003352,120,134.3713989
645.0257762,86.70334114,89.46291821,64.1,365,14,312.2089723,608.1092557,0,18160.84362,2604.011069,115,4567.718387,176,18081.63474,43.5511367,90,5551.561566,8.028400957,120,124.1417236
648.1834553,86.74575857,89.50745651,64.1,338,10,327.1465918,366.031008,0,16243.03754,1314.225234,78,3931.615521,176,18081.63474,43.5511367,90,4895.176027,7.936094916,120,111.1719513
651.364208,86.78827755,89.55210144,64.1,300,10,327.0094973,365.9078786,0,15207.39837,1611.584571,44,3372.153249,176,18081.63474,43.5511367,86,4147.06491,8.014737594,120,110.7667465
654.5676979,86.83089113,89.5968457,64.1,252,10,326.8852032,365.7987341,0,15194.59307,1943.349767,41,1960.986015,176,18081.63474,43.5511367,82,3327.838336,6.880867066,120,119.300827
657.7935929,86.87359252,89.64168216,64.1,226,10,326.773343,365.703173,0,12742.80501,1677.545653,34,2619.015889,176,18081.63474,43.5511367,73,2675.940052,4.00660894,120,119.2787628
661.0415649,86.9163751,89.68660386,64.1,216,10,326.67356,365.6208045,0,11589.75556,1655.114036,41,3097.604544,176,18081.63474,43.5511367,76,3075.128733,3.652069556,120,119.2469635
664.3112902,86.95923241,89.73160404,64.1,193,10,326.5855071,365.5512483,0,10375.08355,1334.355659,57,4324.895804,176,18081.63474,43.5511367,92,3723.075638,3.866274195,120,134.804657
667.602449,87.00215816,89.77667608,64.1,202,8,328.1527772,365.4941338,0,9401.776875,1112.148709,57,3932.691024,176,18081.63474,43.5511367,94,4371.843912,4.114673387,120,137.1440887
670.914726,87.04514623,89.82181355,64.1,193,4,345.8423685,365.4491003,0,7872.28566,492.2604626,57,3406.75714,176,18081.63474,43.5511367,100,5536.312629,4.234077776,120,139.724884
701.6255604,87.43390778,90.23001318,64.1,149,2,673.7575081,673.7575081,0,3902.078016,60.97753676,71,1179.576044,176,18081.63474,43.5511367,182,12553.96615,4.744335751,120,120.6313477
705.132588,87.47721546,90.27548625,64.1,156,2,680.8945948,680.8945948,0,4053.384335,24.85523084,71,1443.656859,176,18081.63474,43.5511367,188,13108.16008,4.838910378,120,120.8012085
703.944893,87.46257299,90.26011165,64.1,483,4,294.2083443,304.300456,0,9680.95563,966.4055839,110,1201.387863,176,18081.63474,43.5511367,326,17527.76802,20.78464829,120,116.0510406
700.4084181,87.41882688,90.21417824,64.1,443,4,293.7017076,303.7731294,0,9092.191119,968.4140804,99,752.7020758,176,18081.63474,43.5511367,284,17016.90675,19.86882747,120,129.0814667
696.8898706,87.37508278,90.16824693,64.1,348,6,293.1992397,539.4451103,0,9394.92036,1053.070653,111,612.1224416,176,18081.63474,43.5511367,274,18561.63776,17.63918796,120,124.5772095
693.3895236,87.33134525,90.12232253,64.1,348,6,292.7010978,538.9887895,0,9238.620704,1031.223732,128,634.0315746,176,18081.63474,43.5511367,280,23400.90494,19.09009454,120,129.9916382
689.9076541,87.287619,90.07640997,64.1,316,7,292.2074426,558.3948347,0,9567.108834,1113.778513,129,874.7143051,176,18081.63474,43.5511367,318,28742.08744,20.54595819,120,129.5674744
686.4445432,87.24390888,90.03051434,64.1,339,10,291.7184388,557.9660976,0,9840.817062,1152.993454,131,1117.731011,176,18081.63474,43.5511367,339,33862.70449,21.61496277,120,123.355011
683.0004763,87.20021987,89.98464088,64.1,407,14,291.2342552,623.106352,0,10750.23391,1948.420017,117,1505.370889,176,18081.63474,43.5511367,359,38383.55404,22.48131612,120,120.576416
679.5757429,87.15655711,89.93879498,64.1,400,10,290.7550647,645.4663694,0,9592.790031,1051.288219,95,1281.976866,176,18081.63474,43.5511367,382,41895.24789,22.57340709,120,121.5808792
676.1706368,87.11292589,89.89298219,64.1,386,14,292.0706076,656.0399501,0,7824.39354,834.3911072,97,1167.174826,176,18081.63474,43.5511367,384,44255.15394,23.05026741,120,121.7301788
649.6730313,86.76569652,89.52839136,64.1,474,18,199.6771095,468.8504586,0,14637.27786,3021.945626,248,4719.823975,176,18081.63474,43.5511367,421,48820.22383,23.79931684,120,117.486557
646.4584962,86.72261269,89.48315334,64.1,428,14,199.824207,395.8196524,0,14216.20247,1112.995552,271,4470.073718,176,18081.63474,43.5511367,425,46948.12591,23.7060121,120,123.0671234
643.2667619,86.67962197,89.43801308,64.1,428,14,199.9693375,395.5160768,0,14291.61667,1505.203099,228,4003.394207,176,18081.63474,43.5511367,410,44278.79588,23.59483695,120,124.183876
