distance_m,fspl_dB,umi_pathloss_dB,tx_height_m,f3_polygon_count,los_intersection_count,dist_to_first_intersection_m,dist_to_last_intersection_m,is_los,fresnel3_obstr_poly_area,los_obstr_poly_area,f1_polygon_count,fresnel1_obstr_poly_area,tx_sphere_poly_count,tx_sphere_obstr_poly_area,avg_tx_clutter_height,rx_sphere_poly_count,rx_sphere_obstr_poly_area,avg_rx_clutter_height,pointnet_prediction,measured_pathloss_dB
498.5876828,84.46663065,87.11437219,51.1,198,26,70.53639662,493.1787101,0,4759.546619,1196.891708,59,860.4594407,604,40867.42223,33.3594368,647,58303.62872,25.4801924,120,130.8983765
498.4718193,84.46461196,87.11225257,51.1,137,12,72.23789513,171.3055037,0,4365.953838,1376.492496,43,1003.4337,604,40867.42223,33.3594368,602,55131.79905,25.94566386,120,135.8935089
498.4060913,84.46346657,87.11104991,51.1,96,12,74.03180858,176.3397632,0,4716.897886,1764.124144,36,526.4799437,604,40867.42223,33.3594368,543,52672.50934,26.98790027,120,135.1018982
498.5098428,84.46527449,87.11294823,51.1,96,10,107.4824797,193.5162199,0,6183.084255,2351.979625,56,779.7940787,604,40867.42223,33.3594368,533,45828.79684,25.88190783,120,105.621048
498.6447038,84.46762395,87.11541516,51.1,90,8,111.1740305,200.0486176,0,4183.216233,1546.796574,59,989.6087588,604,40867.42223,33.3594368,518,44261.21979,25.64930598,120,105.8320923
498.8296481,84.4708449,87.11879716,51.1,94,8,112.024395,207.0543196,0,4054.527156,1079.946959,59,990.8011043,604,40867.42223,33.3594368,484,41375.53481,24.35939422,115,114.6285095
499.0646201,84.47493539,87.12309218,51.1,103,10,111.6615671,211.8212763,0,4099.894038,635.2128503,59,960.9627496,604,40867.42223,33.3594368,426,38266.1536,23.10062683,115,115.0342865
499.3495491,84.47989298,87.12829764,51.1,103,14,115.386918,211.9879388,0,3824.004764,1334.327819,61,1184.483859,604,40867.42223,33.3594368,322,32776.99696,24.07386177,115,115.3155899
499.6843498,84.48571469,87.13441044,51.1,103,14,119.8869077,211.2790257,0,3378.950005,1318.946151,42,917.6512007,604,40867.42223,33.3594368,256,30288.42807,24.54017113,115,116.113205
500.0689219,84.49239704,87.1414269,51.1,97,8,133.912394,210.5967386,0,2966.213593,1011.180555,52,936.9807696,604,40867.42223,33.3594368,213,29708.69941,26.17923108,115,107.9325409
500.5031507,84.49993605,87.14934287,51.1,123,2,154.148071,154.148071,0,2932.164341,190.8122849,45,804.5776401,604,40867.42223,33.3594368,211,30911.53872,26.65150275,115,109.1057587
500.986907,84.50832726,87.15815364,51.1,161,2,153.7305598,153.7305598,0,4228.194112,123.8706419,42,573.0591536,604,40867.42223,33.3594368,256,30659.25477,23.55544636,115,108.7673187
507.5413046,84.62122757,87.27669896,51.1,561,32,204.7178984,465.8011317,0,11765.39638,2224.894112,105,745.3377756,604,40867.42223,33.3594368,1259,71159.88921,16.67911763,120,115.7105713
508.510229,84.63779361,87.2940933,51.1,672,56,204.3034026,498.2214789,0,12984.78461,2524.395374,146,1297.463541,604,40867.42223,33.3594368,1327,73929.47078,16.87594589,120,127.696701
511.6992131,84.69209472,87.35110947,51.1,848,38,225.8532726,463.7511477,0,17544.21426,2124.303652,223,2782.749044,604,40867.42223,33.3594368,1610,82730.09311,17.35140548,120,111.869278
515.3052651,84.75309134,87.41515592,51.1,1031,38,100.2887844,343.9107301,0,22804.12488,3137.22271,441,4724.729545,604,40867.42223,33.3594368,1651,81751.45479,16.89644698,120,111.329483
516.5984838,84.77486228,87.43801541,51.1,1076,54,100.2291688,451.1955207,0,26689.99892,4347.93033,449,5430.223825,604,40867.42223,33.3594368,1664,81453.93593,16.91125511,120,112.0533676
517.9367439,84.79733418,87.46161091,51.1,1186,84,100.1786331,511.32904,0,28322.84587,3585.028179,485,5957.193197,604,40867.42223,33.3594368,1666,80353.93195,16.78371933,120,118.3685226
522.2182516,84.86884067,87.53669271,51.1,1095,36,100.4826865,506.8720309,0,25108.75098,1820.357262,309,4036.542552,604,40867.42223,33.3594368,1388,75930.45949,18.58240189,120,117.0585632
526.8921463,84.94623424,87.61795597,51.1,629,0,-1,-1,1,14871.68507,0,149,3202.681403,604,40867.42223,33.3594368,1246,69111.49925,18.88280263,120,83.90545654
528.5355343,84.97328356,87.64635775,51.1,671,0,-1,-1,1,16199.93408,0,165,2540.992075,604,40867.42223,33.3594368,1054,64482.40215,19.90318318,120,84.05986023
545.1697955,85.24243546,87.92896725,51.1,875,56,124.2468836,518.1705109,0,21964.1817,3505.281458,305,3168.977418,604,40867.42223,33.3594368,1241,68573.05682,20.44423074,120,123.0028152
547.2152986,85.27496435,87.96312258,51.1,838,46,108.0056933,484.4043667,0,20101.71947,2796.570932,301,3625.357896,604,40867.42223,33.3594368,1228,67843.29821,20.89859788,120,117.5106506
562.5708164,85.51534372,88.21552092,51.1,1100,64,103.3940499,559.8554431,0,26315.74901,2560.879111,484,5639.479425,604,40867.42223,33.3594368,1362,81691.29328,23.16238129,120,117.9824219
564.9074267,85.55134543,88.25332271,51.1,1009,40,103.4866562,522.0288378,0,26991.31834,1943.98405,467,5524.975267,604,40867.42223,33.3594368,1400,82476.33898,22.77939992,120,116.7274475
574.5940389,85.69902206,88.40838318,51.1,1244,62,131.2113998,570.4632957,0,32226.43867,7021.848099,350,5202.988183,604,40867.42223,33.3594368,1244,78579.20971,23.72067682,120,137.5543213
579.6354578,85.77489863,88.48805357,51.1,1288,66,104.1572061,565.4972028,0,33247.25356,6624.297278,352,4752.561145,604,40867.42223,33.3594368,1130,70340.41312,22.71990155,120,134.820694
582.2042091,85.81330656,88.5283819,51.1,1200,66,104.2869172,564.8496863,0,34769.08795,5542.932293,402,5609.555834,604,40867.42223,33.3594368,1111,68323.55018,22.15078507,120,125.7298584
590.0975959,85.93027665,88.65120049,51.1,1290,50,104.7043631,569.965695,0,32931.64394,4188.313925,325,5019.7344,604,40867.42223,33.3594368,1067,65639.32236,21.26744004,120,138.3648529
598.2629892,86.04964247,88.77653461,51.1,1171,54,105.1618249,585.16418,0,29450.62532,4487.526105,307,4824.829581,604,40867.42223,33.3594368,1284,74300.48247,22.1435707,120,120.1674652
601.0433275,86.08991534,88.81882112,51.1,1217,60,105.3226775,578.0822759,0,29912.70261,4795.242005,290,4220.903749,604,40867.42223,33.3594368,1296,76142.02697,23.10134112,120,119.9573822
603.8522656,86.13041374,88.86134444,51.1,1139,54,105.487531,561.1598254,0,29966.41847,4433.413384,334,3986.344529,604,40867.42223,33.3594368,1277,79513.014,23.62368201,120,124.2954941
606.6894065,86.17112797,88.90409439,51.1,1197,56,105.6562791,586.5940183,0,28307.18972,3721.189062,364,4220.57453,604,40867.42223,33.3594368,1316,82377.4181,24.14840038,120,127.5565948
609.5543562,86.21204853,88.94706096,51.1,1170,41,152.7998477,579.2089928,0,26758.42472,3063.171199,321,3309.204944,604,40867.42223,33.3594368,1370,86280.64567,23.86832938,120,125.4405289
612.4467245,86.25316607,88.99023438,51.1,1291,46,153.0669068,601.6864906,0,26984.64929,3523.395877,357,3590.099037,604,40867.42223,33.3594368,1382,89043.42878,24.46712099,120,125.625824
615.3661248,86.29447144,89.03360503,51.1,1300,34,153.3391132,602.1884103,0,25504.60484,2198.251072,427,4205.744894,604,40867.42223,33.3594368,1407,90776.8965,24.35298946,120,138.2776947
618.3121742,86.33595569,89.07716349,51.1,1323,40,153.6163259,602.5398115,0,24761.1264,2135.911995,528,5552.29366,604,40867.42223,33.3594368,1357,90267.96762,24.98253142,120,139.5754395
621.2844935,86.37761003,89.12090054,51.1,1424,66,153.8984068,602.9726945,0,27370.75345,3090.175931,525,5350.507903,604,40867.42223,33.3594368,1342,91185.3518,25.82278504,120,136.2265625
624.2827077,86.41942585,89.16480715,51.1,1533,60,154.1852201,603.3598864,0,28903.37569,2898.239377,526,5376.163416,604,40867.42223,33.3594368,1300,90859.41682,26.7735113,120,136.279007
627.3064453,86.46139473,89.20887448,51.1,1557,50,154.4766325,603.3215227,0,27982.13545,2561.957333,498,5026.641076,604,40867.42223,33.3594368,1232,89932.25944,27.81335365,120,136.0696106
630.3553391,86.50350845,89.25309389,51.1,1532,38,154.7725135,603.7748951,0,27884.85729,2083.322876,542,4705.152095,604,40867.42223,33.3594368,1198,88376.1057,28.23291511,120,135.4106293
642.7952725,86.67325322,89.43132589,51.1,1343,44,277.4589911,606.3486241,0,25968.87927,3256.208023,608,6724.072703,604,40867.42223,33.3594368,1177,82140.59241,25.46234276,120,138.4208069
649.1569277,86.75879366,89.52114336,51.1,1225,32,274.844667,607.7585389,0,25868.31152,2152.080939,485,4495.198337,604,40867.42223,33.3594368,1180,76214.21572,23.30734263,135,141.311142
652.3719751,86.80170566,89.56620096,51.1,1092,28,276.2058766,648.5354741,0,23670.3953,1949.716452,360,3613.394862,604,40867.42223,33.3594368,1190,73650.52943,22.07251494,135,134.3699799
655.6093891,86.84470303,89.6113482,51.1,993,48,260.4263037,608.6043338,0,25173.86721,3823.399911,319,3488.603093,604,40867.42223,33.3594368,1198,71375.66231,21.15089526,135,134.9183655
658.86884,86.88777912,89.65657809,51.1,1070,46,256.7553895,589.9266006,0,26921.39122,3874.679308,275,3998.674377,604,40867.42223,33.3594368,1239,69339.24023,20.33654163,135,129.8943329
662.1500023,86.93092744,89.70188382,51.1,1152,32,253.2294819,545.5128815,0,28798.07517,3736.151717,322,4456.974898,604,40867.42223,33.3594368,1194,67958.70307,21.10223983,135,128.4406891
682.2752295,87.19099182,89.97495143,51.1,1805,87,234.7050775,654.2918644,0,42812.52999,6781.920112,677,7534.820609,604,40867.42223,33.3594368,1730,71675.23371,17.22414616,135,120.7590637
685.6996179,87.23447789,90.0206118,51.1,1759,72,231.9974291,668.3818294,0,42470.51734,4977.270112,787,8494.538505,604,40867.42223,33.3594368,1840,71754.94177,16.53184674,135,121.857254
689.1432675,87.27799009,90.06629961,51.1,1804,74,229.3839512,666.1532228,0,43099.21948,6108.177301,774,8174.837674,604,40867.42223,33.3594368,1977,72604.90972,16.30645698,135,119.1038132
701.7914471,87.43596116,90.23216923,51.1,267,22,288.0487118,640.9168703,0,13071.10684,2572.647336,63,2240.333491,604,40867.42223,33.3594368,113,4493.533278,10.56700521,135,139.3671875
698.2447368,87.39195315,90.18596083,51.1,269,12,287.8746596,629.2653191,0,13228.0437,2242.418339,63,2193.041361,604,40867.42223,33.3594368,142,5745.01543,11.34305238,135,126.7089844
694.7159057,87.34794459,90.13975183,51.1,231,14,281.0921138,323.3336213,0,12748.70284,2440.494562,63,2098.331024,604,40867.42223,33.3594368,132,7167.169087,13.3136712,135,131.2266541
691.2052277,87.30394002,90.09354704,51.1,246,8,277.7731596,310.7458109,0,12794.80211,1542.762109,63,1957.970019,604,40867.42223,33.3594368,130,8461.498491,14.85617323,135,130.9321289
687.7129808,87.25994418,90.0473514,51.1,260,10,274.5063184,611.0590748,0,13361.32536,1876.629105,59,1768.369678,604,40867.42223,33.3594368,140,9632.787581,15.2372492,135,130.6448669
684.2394473,87.2159619,90.00117001,51.1,281,10,271.290655,607.0248988,0,12918.83138,1676.771414,46,1999.701122,604,40867.42223,33.3594368,155,10848.88808,16.99270441,135,130.3643494
680.7849135,87.1719982,89.95500812,51.1,341,10,268.1252607,602.1697012,0,13920.7765,2223.42667,61,2399.444465,604,40867.42223,33.3594368,157,12069.57522,17.88724149,135,130.0887451
677.3496701,87.12805821,89.90887114,51.1,379,14,265.0092527,594.5191282,0,15254.70769,2406.004332,75,2164.649515,604,40867.42223,33.3594368,149,14313.60386,19.40005993,135,129.8226624
673.9340122,87.08414724,89.86276461,51.1,394,14,261.9417728,587.9691987,0,16022.04446,3160.655098,108,2664.014659,604,40867.42223,33.3594368,143,15861.54314,20.09819505,135,127.6240997
601.5230905,86.0968458,88.82609811,51.1,99,4,181.7165331,181.7165331,0,1948.391279,819.4318184,0,0,604,40867.42223,33.3594368,83,22393.3998,25.48407892,130,141.7613831
598.6772968,86.05565552,88.78284831,51.1,101,4,179.8731992,179.8731992,0,1979.967771,762.3811805,0,0,604,40867.42223,33.3594368,61,20183.45933,31.03764276,130,143.6604614
595.8598685,86.01468247,88.7398266,51.1,97,2,179.6239767,179.6239767,0,2021.979619,177.7162732,0,0,604,40867.42223,33.3594368,53,17800.60918,31.41791214,130,142.678833
593.0712099,85.97393658,88.69704342,51.1,95,2,180.5027417,180.5027417,0,2024.777812,204.7354053,0,0,604,40867.42223,33.3594368,48,16636.53178,32.03663551,130,140.2548523
537.8442485,85.12493032,87.80558685,51.1,163,10,255.5451011,283.7167912,0,4977.536422,1655.081334,13,37.77799538,604,40867.42223,33.3594368,285,40122.917,21.35569502,120,129.9710846
535.8739711,85.09305299,87.77211566,51.1,264,8,271.6833397,498.7170133,0,6681.753806,860.7906203,23,92.51572869,604,40867.42223,33.3594368,336,45154.71631,20.46912095,120,134.8650513
533.9432461,85.06170169,87.73919679,51.1,287,17,85.81555408,505.1927305,0,7249.519031,1413.764206,55,188.2266597,604,40867.42223,33.3594368,381,50161.74281,21.02221078,135,133.8886566
532.0525043,85.03088957,87.70684406,51.1,337,18,85.09585607,510.702113,0,8529.495972,1164.502154,68,694.4035477,604,40867.42223,33.3594368,498,54859.45809,19.76229383,135,135.4426727
530.2021732,85.00062981,87.67507131,51.1,443,32,84.38955551,515.5238196,0,11669.23918,2264.052751,120,1447.004343,604,40867.42223,33.3594368,571,61226.80076,20.77831871,135,136.5947266
528.3926776,84.97093555,87.64389234,51.1,604,44,83.69652609,509.0980931,0,14908.16951,2814.764715,182,2547.103479,604,40867.42223,33.3594368,637,65214.9464,20.59597648,135,136.3325653
511.3003725,84.68532192,87.34399803,51.1,676,59,186.3399792,503.9578284,0,15825.4694,3400.048751,270,2481.159664,604,40867.42223,33.3594368,1816,90740.5488,15.84482743,135,136.6345215
507.574135,84.6217894,87.27728889,51.1,603,36,192.7040729,490.987527,0,14295.63505,2715.794799,206,2350.344038,604,40867.42223,33.3594368,1910,85609.11338,16.22061939,135,145.6182404
506.4247029,84.60209738,87.25661226,51.1,585,54,195.8266028,500.5163305,0,12982.68576,2650.045767,266,2321.751406,604,40867.42223,33.3594368,1938,84847.90983,16.2546217,135,140.8340759
503.2587916,84.54762715,87.19941852,51.1,439,40,206.0441711,498.708109,0,9443.245947,2358.682995,115,756.0240292,604,40867.42223,33.3594368,1722,81086.26689,16.29679478,135,139.3114471
500.5225698,84.50027305,87.14969672,51.1,394,48,71.94203857,491.939905,0,8586.408049,1982.600585,125,1149.390101,604,40867.42223,33.3594368,1550,76437.37866,16.70625986,135,146.5088959
499.7072344,84.48611248,87.13482811,51.1,340,26,71.50936624,489.4557402,0,7189.770546,1421.801797,138,1436.929142,604,40867.42223,33.3594368,1473,73902.16073,16.86109656,135,141.0584106
498.9406752,84.47277795,87.12082686,51.1,341,26,71.08742768,491.7937207,0,6628.217814,1179.151646,177,1644.452244,604,40867.42223,33.3594368,1428,70821.45802,17.0867476,135,148.1694946
496.3665038,84.42784907,87.07365154,51.1,125,6,69.47722138,135.5126543,0,3639.77016,997.0972912,27,58.56832644,604,40867.42223,33.3594368,1225,67700.00417,18.13977353,120,123.6931229
495.8469354,84.41875241,87.06410004,51.1,89,12,69.09548501,487.9819961,0,2606.338549,1048.037903,8,257.1526569,604,40867.42223,33.3594368,1175,66718.55991,18.65863775,120,127.4509354
493.6147524,84.37956235,87.02295048,51.1,173,20,70.49612744,479.9122329,0,4230.42293,1309.00937,59,834.4263205,604,40867.42223,33.3594368,616,54366.57369,25.30598203,120,130.9824524
493.4977213,84.37750277,87.02078793,51.1,137,12,72.21302271,171.2328983,0,4314.035728,1364.798367,43,962.342537,604,40867.42223,33.3594368,572,51582.32132,25.78357322,120,137.8468018
493.4313307,84.37633418,87.0195609,51.1,93,12,74.02410721,176.3147913,0,4545.051754,1753.776834,36,521.7619701,604,40867.42223,33.3594368,530,49919.03599,27.05269769,120,137.7501221
493.415601,84.37605728,87.01927016,51.1,96,10,106.7803756,181.7277082,0,5045.721186,1640.276638,30,491.2931918,604,40867.42223,33.3594368,526,47834.01438,26.6666263,120,134.8744965
493.4505371,84.37667226,87.01991589,51.1,113,10,106.4311461,187.5031389,0,5983.447452,1722.88732,43,670.3338548,604,40867.42223,33.3594368,522,44975.11681,26.1276938,120,103.2522964
493.5361281,84.37817873,87.02149768,51.1,84,8,107.572932,157.6029233,0,3505.930673,823.774002,56,771.3227575,604,40867.42223,33.3594368,508,43168.52532,25.03954259,120,105.6870422
493.6723478,84.38057577,87.02401457,51.1,84,8,111.3096354,200.2887903,0,3992.104945,1541.479098,59,984.6856371,604,40867.42223,33.3594368,494,41607.38886,24.28401672,115,103.3971024
493.8591542,84.3838619,87.02746501,51.1,94,8,112.0199639,207.3855185,0,4016.183687,1064.668542,59,984.4516004,604,40867.42223,33.3594368,471,39271.21579,23.62572921,115,114.9137802
494.0964899,84.38803511,87.03184688,51.1,103,10,111.6540632,211.8904125,0,4050.825902,583.7268588,59,952.8147138,604,40867.42223,33.3594368,411,36085.69607,22.79178304,115,115.2319031
494.3842823,84.39309284,87.03715749,51.1,103,14,115.6721123,211.9638585,0,3747.625158,1342.870161,61,1178.97854,604,40867.42223,33.3594368,331,31853.77646,22.94430579,115,115.5027084
494.7224432,84.39903199,87.04339361,51.1,103,14,120.2426033,211.2494678,0,3209.819195,1155.071205,42,910.0968896,604,40867.42223,33.3594368,252,29207.9797,23.76829932,115,116.2141342
495.1108694,84.40584895,87.05055141,51.1,87,6,134.3882338,154.5624734,0,2439.869934,747.2419529,52,925.6077471,604,40867.42223,33.3594368,209,29137.32397,26.27057837,115,108.0432129
495.5494427,84.41353958,87.05862657,51.1,123,2,154.1237068,154.1237068,0,2893.095626,187.5943638,45,790.0164286,604,40867.42223,33.3594368,216,30258.54709,25.50163573,115,109.1559753
496.0380302,84.42209922,87.0676142,51.1,165,2,153.7036912,153.7036912,0,4585.254149,125.1161755,33,517.9731681,604,40867.42223,33.3594368,293,30631.43389,22.03234038,115,111.6939392
502.6569627,84.53723379,87.1885055,51.1,563,34,204.6551191,465.7472388,0,11249.33733,2248.118814,105,786.2020431,604,40867.42223,33.3594368,1330,68689.83299,16.87536322,120,126.5012207
503.6352841,84.55412271,87.20623886,51.1,654,56,204.2407989,498.1806223,0,12433.42234,2236.298969,152,1457.677867,604,40867.42223,33.3594368,1363,71485.60509,16.99508084,120,126.4164429
506.8549408,84.60947343,87.26435711,51.1,767,46,100.5271652,484.3408792,0,16991.5263,2199.680175,206,2813.435526,604,40867.42223,33.3594368,1619,80741.33852,17.17327638,120,104.979332
509.2355893,84.6501747,87.30709344,51.1,1032,54,100.3486297,501.771743,0,20963.66845,2949.453505,309,3534.78057,604,40867.42223,33.3594368,1689,80817.14914,16.7628569,120,119.7576599
510.4952131,84.67163322,87.3296249,51.1,960,40,100.2814829,343.9288713,0,22412.9453,3391.28628,419,4735.991103,604,40867.42223,33.3594368,1711,81184.86516,16.52082445,120,112.1932678
511.800586,84.69381532,87.35291609,51.1,1100,66,100.2237147,461.2364161,0,26376.08435,3972.086289,471,5465.673236,604,40867.42223,33.3594368,1761,81532.06985,16.44844641,120,112.6893692
517.4724617,84.7895446,87.45343184,51.1,994,36,100.7825262,508.1447051,0,22685.65176,1875.740837,247,3744.218202,604,40867.42223,33.3594368,1497,79279.13838,18.42556126,120,117.7033691
520.5734367,84.84143981,87.50792182,51.1,692,16,185.5384805,459.4878311,0,16978.19643,1124.202695,208,3777.011081,604,40867.42223,33.3594368,1340,76605.29366,19.13650613,120,84.44113159
522.1888358,84.86835139,87.53617897,51.1,560,0,-1,-1,1,13910.90864,0,148,2860.34671,604,40867.42223,33.3594368,1289,73333.56099,19.24895917,120,83.77589417
523.846979,84.89588861,87.56509306,51.1,677,20,497.1579462,517.3557797,0,16792.13736,226.6779343,180,1755.078865,604,40867.42223,33.3594368,1185,70899.02554,19.82592875,120,84.09783173
538.6014064,85.1371494,87.81841689,51.1,807,60,364.1883942,535.3122952,0,20324.51045,2451.836171,300,3092.958127,604,40867.42223,33.3594368,1382,72742.74247,19.58206951,120,116.6787567
540.6255194,85.16973058,87.85262712,51.1,801,52,116.364635,502.5924776,0,20101.36847,3105.452973,260,2791.170375,604,40867.42223,33.3594368,1356,72173.08492,19.95055001,120,117.7878189
558.1682272,85.44710197,88.14386708,51.1,1017,40,103.4507534,541.0212483,0,25337.14497,1870.992092,457,5538.651249,604,40867.42223,33.3594368,1438,85353.18719,23.11681914,120,117.4424057
560.5231904,85.48367145,88.18226503,51.1,981,38,103.5473436,514.3150638,0,26903.61115,1995.578478,454,5129.351648,604,40867.42223,33.3594368,1480,86137.8393,22.83959913,120,118.7251968
