distance_m,fspl_dB,umi_pathloss_dB,tx_height_m,f3_polygon_count,los_intersection_count,dist_to_first_intersection_m,dist_to_last_intersection_m,is_los,fresnel3_obstr_poly_area,los_obstr_poly_area,f1_polygon_count,fresnel1_obstr_poly_area,tx_sphere_poly_count,tx_sphere_obstr_poly_area,avg_tx_clutter_height,rx_sphere_poly_count,rx_sphere_obstr_poly_area,avg_rx_clutter_height,pointnet_prediction,measured_pathloss_dB
570.2333793,104.4730135,107.1790662,70.3,50,0,-1,-1,1,405.9953098,0,24,34.5788132,87,19942.19324,51.0390814,381,38915.2128,21.00145272,100,103.9421921
563.3919382,104.3681734,107.068984,70.3,25,0,-1,-1,1,84.97643537,0,25,20.95600745,87,19942.19324,51.0390814,454,47447.14555,20.38999635,100,137.0822144
550.6806826,104.1699576,106.8608575,70.3,39,0,-1,-1,1,154.4593205,0,19,49.82738663,87,19942.19324,51.0390814,708,61942.54492,18.27631621,155,154.8938293
546.7438099,104.1076383,106.7954222,70.3,75,0,-1,-1,1,342.2753956,0,40,51.10763001,87,19942.19324,51.0390814,730,64111.55701,18.21527509,155,156.3043823
544.8335373,104.0772375,106.7635013,70.3,81,0,-1,-1,1,438.1598544,0,33,90.98290258,87,19942.19324,51.0390814,706,62845.80996,18.33027033,155,157.3199615
542.962589,104.0473589,106.7321288,70.3,43,0,-1,-1,1,305.7717382,0,29,118.214227,87,19942.19324,51.0390814,682,63843.51727,18.61203372,155,155.3468323
541.1313729,104.0180151,106.7013178,70.3,51,0,-1,-1,1,384.2281974,0,29,96.94263532,87,19942.19324,51.0390814,692,65559.57626,18.359184,155,157.8391724
519.8848128,103.6701034,106.3360105,70.3,45,2,384.4045506,384.4045506,0,231.426875,24.18805394,0,0,87,19942.19324,51.0390814,379,47637.29982,26.44823446,155,161.9568176
518.695487,103.6502102,106.3151227,70.3,13,0,-1,-1,1,5.03285351,0,0,0,87,19942.19324,51.0390814,359,46074.32433,27.06655793,155,162.4262848
517.5517346,103.6310362,106.2949899,70.3,8,2,386.3436553,386.3436553,0,121.7054597,31.19399035,0,0,87,19942.19324,51.0390814,347,44967.25939,27.62450614,155,159.2105713
516.4538582,103.6125913,106.2756229,70.3,16,2,450.5610898,450.5610898,0,38.82002685,3.009367204,0,0,87,19942.19324,51.0390814,374,45013.89394,26.33531697,155,159.1958923
515.4021511,103.5948853,106.2570316,70.3,41,0,-1,-1,1,284.0057893,0,19,31.31371761,87,19942.19324,51.0390814,359,43814.51438,26.80959377,155,165.91362
514.3968964,103.5779276,106.2392259,70.3,33,2,410.4839579,410.4839579,0,158.8352244,19.13754771,11,0.909237191,87,19942.19324,51.0390814,336,41330.73672,27.70365959,155,163.3674469
513.4383671,103.5617272,106.2222155,70.3,60,6,411.5893228,416.3641762,0,756.9972285,160.1531112,19,112.5892397,87,19942.19324,51.0390814,318,39060.35137,27.45389378,155,170.1769104
512.5268251,103.5462928,106.2060094,70.3,50,14,278.8012477,402.4030866,0,761.5611928,412.3300928,23,102.5458926,87,19942.19324,51.0390814,330,37788.29924,26.10660246,155,159.8800507
511.6625218,103.5316329,106.1906165,70.3,86,6,275.9110326,383.1855077,0,800.1494968,196.3080012,48,148.8412417,87,19942.19324,51.0390814,344,35776.68008,24.89016876,155,161.9316254
510.8456967,103.5177556,106.1760453,70.3,117,18,275.4705645,420.7346915,0,1186.360854,539.6077093,78,419.3366811,87,19942.19324,51.0390814,337,33346.03523,25.02824138,155,159.5501862
510.0765781,103.5046684,106.1623038,70.3,66,10,275.0558218,464.8517653,0,497.1609323,266.1835852,24,2.944761545,87,19942.19324,51.0390814,328,31897.32986,25.23831014,155,159.8201141
509.3553821,103.4923788,106.1493997,70.3,68,12,273.8262445,464.6620536,0,560.239999,146.4252151,43,115.3353785,87,19942.19324,51.0390814,332,30294.60646,24.30652822,155,160.5281982
508.6823124,103.4808935,106.1373402,70.3,66,4,270.5774402,270.5774402,0,360.1678988,60.15202616,36,52.76625609,87,19942.19324,51.0390814,339,29117.07386,23.66413587,155,157.8608093
508.0575604,103.4702192,106.1261321,70.3,57,6,273.3696037,278.5352114,0,376.4067831,165.8633892,0,0,87,19942.19324,51.0390814,342,27767.68357,22.39892327,155,158.0779266
507.4813045,103.4603618,106.1157818,70.3,40,0,-1,-1,1,116.1258547,0,0,0,87,19942.19324,51.0390814,333,26890.34039,21.35371136,155,157.9888763
506.95371,103.4513269,106.1062952,70.3,56,0,-1,-1,1,136.4174754,0,24,1.99902345,87,19942.19324,51.0390814,267,25454.53752,22.03376492,155,150.474762
506.4749291,103.4431198,106.0976778,70.3,75,0,-1,-1,1,349.1872349,0,28,84.99030182,87,19942.19324,51.0390814,223,24544.38798,24.00890556,155,151.1698761
506.0451002,103.4357453,106.0899345,70.3,55,0,-1,-1,1,422.1956057,0,27,51.96291535,87,19942.19324,51.0390814,214,24024.85744,24.70176464,140,147.7840881
505.6643483,103.4292075,106.0830698,70.3,83,0,-1,-1,1,476.2819236,0,18,5.525494554,87,19942.19324,51.0390814,166,25046.9101,29.4246181,140,147.7140198
505.3327843,103.4235103,106.0770878,70.3,72,0,-1,-1,1,399.9899978,0,18,31.16805125,87,19942.19324,51.0390814,176,25895.84723,27.64725792,140,157.2315369
505.050505,103.418657,106.0719918,70.3,55,4,339.1472868,339.4589707,0,232.7039727,73.62893882,10,44.10422574,87,19942.19324,51.0390814,165,28322.0289,29.15242286,140,159.8679199
504.8175931,103.4146504,106.0677849,70.3,33,0,-1,-1,1,282.393592,0,20,48.60248281,87,19942.19324,51.0390814,180,32165.90992,29.07113446,140,145.8180389
504.6341169,103.411493,106.0644696,70.3,37,0,-1,-1,1,178.1989242,0,37,51.01975118,87,19942.19324,51.0390814,151,34039.82888,33.52646262,140,147.0345154
505.2115392,103.421426,106.0748993,70.3,32,0,-1,-1,1,135.3065129,0,11,7.200354494,87,19942.19324,51.0390814,313,56477.81088,33.5186171,155,156.4209442
505.5229856,103.4267789,106.0805199,70.3,53,6,321.9996033,322.7763799,0,329.4678361,105.2745092,21,67.37407686,87,19942.19324,51.0390814,319,55612.72229,33.92604758,155,159.7922668
505.8836612,103.4329739,106.0870245,70.3,63,4,316.6088898,322.017539,0,339.684495,79.56408195,46,114.3883418,87,19942.19324,51.0390814,317,52211.45062,33.84916119,155,138.6187897
507.2599411,103.4565721,106.1118027,70.3,18,4,238.8840273,243.4962736,0,230.3978963,157.7162697,0,0,87,19942.19324,51.0390814,330,46628.39703,30.99268596,155,139.5923767
507.8163423,103.4660943,106.1218009,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,375,45976.01837,28.04090774,140,139.6654968
508.4213088,103.4764357,106.1326594,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,445,47258.08209,25.80481337,140,139.7379608
509.0746673,103.4875905,106.144372,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,480,47342.76656,24.57491003,140,138.8775635
509.7762319,103.4995525,106.156932,70.3,10,2,250.3427691,250.3427691,0,110.4309349,38.70918191,0,0,87,19942.19324,51.0390814,548,48170.00304,23.21691514,140,140.108429
510.5258038,103.5123148,106.1703325,70.3,10,2,252.163497,252.163497,0,213.5852824,28.97431881,10,67.3580501,87,19942.19324,51.0390814,534,48221.15034,22.85104326,140,139.6192474
511.3231718,103.5258703,106.1845658,70.3,26,4,240.7975253,249.3687414,0,257.4671175,99.28995891,0,0,87,19942.19324,51.0390814,573,50512.69756,22.99584714,140,140.0137482
512.1681127,103.5402115,106.1996241,70.3,16,0,-1,-1,1,79.24214521,0,16,13.01930388,87,19942.19324,51.0390814,606,52285.21759,23.06152602,140,140.0165253
513.0603916,103.5553306,106.2154991,70.3,16,0,-1,-1,1,176.854257,0,16,64.35389655,87,19942.19324,51.0390814,618,53485.13843,23.00302924,140,139.8602142
513.9997618,103.5712192,106.2321821,70.3,27,0,-1,-1,1,230.9279094,0,0,0,87,19942.19324,51.0390814,679,54574.72626,22.51721664,140,139.7737732
514.9859657,103.5878687,106.2496641,70.3,11,0,-1,-1,1,26.07655471,0,11,1.102512779,87,19942.19324,51.0390814,724,56868.16002,22.38091484,140,139.6961212
520.6097323,103.6822065,106.3487187,70.3,22,6,99.88444051,258.2823994,0,209.3818043,132.4075647,0,0,87,19942.19324,51.0390814,945,67385.44724,20.1165186,140,156.3950958
521.8709448,103.7032232,106.3707863,70.3,10,0,-1,-1,1,37.20513274,0,0,0,87,19942.19324,51.0390814,961,68650.31833,19.86081802,140,162.1725311
528.8414049,103.8184698,106.4917953,70.3,23,4,101.4637733,106.5723164,0,294.8427778,84.95805294,10,30.56543452,87,19942.19324,51.0390814,1191,79298.80318,18.16601425,140,173.8619843
533.5425012,103.8953412,106.5725102,70.3,41,4,102.365728,105.9880686,0,349.008714,111.9947653,10,59.13602083,87,19942.19324,51.0390814,1124,76379.13895,18.23056696,140,159.7522888
535.1937877,103.9221821,106.6006931,70.3,62,10,102.6825446,343.8843788,0,696.3807431,396.628117,23,160.5606165,87,19942.19324,51.0390814,1108,74227.88003,18.46579117,140,161.5333252
542.2098756,104.0353093,106.7194767,70.3,20,0,-1,-1,1,48.71211566,0,0,0,87,19942.19324,51.0390814,1170,68581.20257,18.32686227,140,158.1391449
544.0646458,104.0649709,106.7506214,70.3,21,0,-1,-1,1,110.2294435,0,0,0,87,19942.19324,51.0390814,1154,68145.48238,18.35263312,140,158.914093
551.8745307,104.1887678,106.8806082,70.3,25,0,-1,-1,1,19.5244019,0,0,0,87,19942.19324,51.0390814,1048,64320.52681,19.15234037,140,158.3786316
553.9226366,104.2209431,106.9143922,70.3,33,2,367.3975776,367.3975776,0,106.02212,29.67521841,0,0,87,19942.19324,51.0390814,1048,65407.25562,18.9568976,140,158.6745148
556.0081628,104.2535842,106.9486653,70.3,54,2,474.7690629,474.7690629,0,232.3654723,21.4083999,11,10.37653,87,19942.19324,51.0390814,1120,67083.72055,18.45228234,140,160.7835541
558.1306897,104.2866789,106.9834148,70.3,49,8,474.9283025,483.4173205,0,273.2999019,81.42004342,10,25.65065004,87,19942.19324,51.0390814,1140,67556.96355,18.16828339,140,161.0002136
571.6192832,104.4940982,107.2012051,70.3,54,0,-1,-1,1,133.5205585,0,0,0,87,19942.19324,51.0390814,1405,72776.76403,15.51010013,140,165.0688782
573.9890196,104.5300325,107.2389361,70.3,59,0,-1,-1,1,126.8503475,0,13,0.616090367,87,19942.19324,51.0390814,1433,74125.02929,15.49914461,140,156.6824188
581.2983432,104.6399425,107.3543416,70.3,30,8,436.8186678,450.1713903,0,254.0568413,155.7414412,8,46.90769972,87,19942.19324,51.0390814,1452,76802.94512,14.54130483,140,152.326828
583.8000972,104.6772441,107.3935082,70.3,35,6,443.8867768,451.1973007,0,405.3243133,140.0936519,0,0,87,19942.19324,51.0390814,1514,77008.05459,13.76956082,140,144.1768951
586.3338155,104.7148596,107.4330046,70.3,52,14,317.1801164,449.0482481,0,622.6309556,271.7278795,39,203.0931731,87,19942.19324,51.0390814,1475,76009.73636,13.32973362,140,140.4538269
588.8990855,104.7527784,107.4728193,70.3,50,8,318.4905305,447.7455133,0,412.5436371,183.794374,24,53.87342369,87,19942.19324,51.0390814,1478,75690.35854,13.07840651,140,143.3484039
591.4954967,104.7909897,107.5129411,70.3,11,0,-1,-1,1,81.71786815,0,11,18.17758618,87,19942.19324,51.0390814,1426,75046.87505,13.25319545,140,155.2554626
607.7052417,105.0258204,107.7595134,70.3,20,2,393.0651724,393.0651724,0,144.1826185,77.5580337,10,11.2017684,87,19942.19324,51.0390814,1360,78019.77104,15.23577042,140,165.1487122
610.5083541,105.065793,107.8014846,70.3,41,4,394.8782321,421.3197719,0,683.598797,167.5834761,33,195.0754639,87,19942.19324,51.0390814,1355,81288.64697,15.63872924,140,164.1822815
613.3394168,105.1059783,107.8436792,70.3,74,21,278.6040236,555.8517381,0,905.4924986,361.5595191,39,217.0528986,87,19942.19324,51.0390814,1294,82050.79645,16.13446319,140,181.9217072
616.1980444,105.1463671,107.8860874,70.3,68,10,277.6265863,420.3373345,0,721.9538769,206.4173513,11,46.1731296,87,19942.19324,51.0390814,1308,83035.65121,16.17631614,140,152.4163971
621.9964705,105.2277192,107.9715071,70.3,141,22,282.9965058,553.532986,0,1241.482922,493.8916321,79,256.7541608,87,19942.19324,51.0390814,1234,81939.98448,17.30166079,140,155.8171234
624.9355159,105.2686649,108.0145001,70.3,83,10,364.2429297,393.1595618,0,1030.861337,330.7444094,31,128.1510157,87,19942.19324,51.0390814,1188,81930.1044,18.12947038,140,151.6945801
627.9006201,105.309779,108.05767,70.3,58,4,365.9711372,371.3127677,0,359.5592291,97.98377041,31,72.84090962,87,19942.19324,51.0390814,1149,80957.20568,18.62830801,140,155.5590973
640.0143338,105.4757548,108.2319445,70.3,163,8,384.6870315,585.1437347,0,892.0839342,95.03404715,64,164.8497411,87,19942.19324,51.0390814,936,70400.0152,21.03274457,140,139.079834
643.1042973,105.517589,108.2758704,70.3,210,12,389.7334376,577.894238,0,1340.274898,230.8751949,107,197.4950931,87,19942.19324,51.0390814,918,67383.57721,21.02219362,140,138.9086761
646.2181728,105.5595441,108.3199233,70.3,190,16,394.8784181,587.1652522,0,1159.49596,237.0775648,97,305.0039201,87,19942.19324,51.0390814,855,65408.7762,20.98657301,140,146.5120544
649.3556164,105.6016128,108.3640954,70.3,281,21,523.826115,596.1057074,0,1348.918981,281.8355434,129,201.8255398,87,19942.19324,51.0390814,771,64737.00474,21.77166913,140,140.7930908
652.5162882,105.6437879,108.4083793,70.3,183,6,584.9705217,598.3753625,0,682.8027615,33.31600378,40,55.39149515,87,19942.19324,51.0390814,686,63185.45259,23.18408284,140,145.2207794
655.6998521,105.6860625,108.4527676,70.3,149,4,592.6256928,596.6820485,0,459.2979013,37.65481082,58,106.8212286,87,19942.19324,51.0390814,578,59207.60206,24.7645778,140,143.5104675
668.656455,105.8560216,108.6312247,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,555,45578.65491,20.37416361,140,147.2431335
671.9495848,105.8986946,108.6760313,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,535,43468.47662,19.36895519,140,144.4986267
675.2636775,105.9414286,108.720902,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,488,40967.64241,18.87907008,140,143.2429199
678.5984261,105.9842178,108.7658306,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,455,39677.64192,19.92227325,140,142.4409332
681.9535275,106.0270564,108.8108112,70.3,10,0,-1,-1,1,22.47825487,0,0,0,87,19942.19324,51.0390814,485,39857.62319,19.27639073,140,142.0014801
685.3286827,106.069939,108.8558379,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,518,41570.07174,19.27205351,140,141.1813354
688.723597,106.1128601,108.900905,70.3,13,0,-1,-1,1,6.676949471,0,0,0,87,19942.19324,51.0390814,555,43293.93893,18.0667994,140,140.9542694
692.1379795,106.1558144,108.9460071,70.3,25,2,363.7226032,363.7226032,0,118.0117451,57.82160962,0,0,87,19942.19324,51.0390814,583,45173.71575,17.86623259,140,157.091629
703.8921274,106.302083,109.0995891,70.3,51,6,168.6566403,176.4483494,0,376.3818574,149.8539106,0,0,87,19942.19324,51.0390814,612,36368.86716,26.03103854,140,180.9869385
700.3776957,106.2586069,109.0539392,70.3,55,10,168.4007276,555.3450533,0,565.5858627,244.2277873,0,0,87,19942.19324,51.0390814,575,35029.13191,26.56204405,140,181.856308
696.8814149,106.2151384,109.0082973,70.3,68,2,549.4387047,549.4387047,0,363.0824499,69.61116654,16,16.34512719,87,19942.19324,51.0390814,537,34193.62342,27.43338142,140,178.4110107
693.4035593,106.1716821,108.9626682,70.3,53,12,555.3016499,617.205143,0,453.7025909,140.5607962,21,78.72250133,87,19942.19324,51.0390814,529,34992.61389,28.07213826,140,181.4166412
689.9444078,106.1282428,108.9170569,70.3,39,2,552.9285771,552.9285771,0,212.7520875,25.84349571,0,0,87,19942.19324,51.0390814,545,34761.07898,26.80778647,140,176.714035
686.5042429,106.0848253,108.8714685,70.3,25,4,549.0463613,552.28162,0,150.5972492,51.99110769,17,60.99497373,87,19942.19324,51.0390814,516,34432.21435,25.7122572,140,184.7923126
683.0833516,106.0414348,108.8259085,70.3,30,4,612.0072952,612.0072952,0,104.9203175,31.78203201,10,0.357621852,87,19942.19324,51.0390814,545,35219.45345,24.30744964,140,165.6920166
679.6820248,105.9980765,108.7803823,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,535,35510.46592,24.56744299,140,187.2974396
676.3005579,105.9547557,108.7348955,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,546,35932.15262,23.68729482,140,184.6654663
672.9392501,105.911478,108.6894539,70.3,11,0,-1,-1,1,10.50637424,0,0,0,87,19942.19324,51.0390814,546,36856.0204,22.52080034,140,182.5315552
669.598405,105.868249,108.6440634,70.3,11,0,-1,-1,1,69.83121096,0,0,0,87,19942.19324,51.0390814,579,38269.62251,21.79437728,140,180.3090668
666.2783305,105.8250746,108.5987303,70.3,11,0,-1,-1,1,157.3410977,0,11,22.80664576,87,19942.19324,51.0390814,609,41360.40765,21.92608246,140,168.2132568
662.9793386,105.7819607,108.5534607,70.3,25,0,-1,-1,1,290.6011791,0,11,65.63001341,87,19942.19324,51.0390814,627,42400.4345,22.56522647,140,182.9578247
659.7017456,105.7389135,108.5082611,70.3,35,0,-1,-1,1,492.2591142,0,14,10.50816114,87,19942.19324,51.0390814,689,45470.81581,22.16268429,140,167.4230042
656.445872,105.6959392,108.4631382,70.3,41,6,264.2958135,265.7305161,0,851.1155705,583.4070399,24,108.1431108,87,19942.19324,51.0390814,720,48006.38399,21.73907899,140,166.8953552
653.2120425,105.6530445,108.4180986,70.3,36,12,271.8693988,282.2522621,0,695.889054,382.713766,36,319.7032911,87,19942.19324,51.0390814,754,51245.23684,22.29016649,140,151.138916
650.0005863,105.6102358,108.3731495,70.3,36,4,281.8520145,281.8520145,0,702.7060573,73.23296996,20,157.4964859,87,19942.19324,51.0390814,784,53445.50038,21.97402696,140,151.0867004
646.8118366,105.56752,108.3282979,70.3,32,4,281.4588233,281.4588233,0,536.3048943,96.2406134,20,27.78575182,87,19942.19324,51.0390814,804,54947.17653,21.93878442,140,171.157196
637.3852218,105.4400006,108.1944026,70.3,13,4,164.148489,164.148489,0,206.9588317,59.64623593,0,0,87,19942.19324,51.0390814,878,59537.20569,20.90207639,140,167.9945679
634.2907147,105.3977279,108.1500162,70.3,13,4,163.9649776,163.9649776,0,205.2893387,33.74322514,13,31.6121157,87,19942.19324,51.0390814,885,59568.7877,20.41556237,140,167.0726318
631.2206432,105.3555847,108.1057659,70.3,13,2,166.0110891,166.0110891,0,191.0367593,79.03942554,13,18.42650486,87,19942.19324,51.0390814,878,59145.82603,20.06249577,140,166.2029877
628.1753657,105.3135788,108.0616597,70.3,13,0,-1,-1,1,162.6859352,0,0,0,87,19942.19324,51.0390814,815,58338.34254,20.52351567,140,165.9178162
625.1552446,105.2717184,108.0177063,70.3,13,0,-1,-1,1,117.7582474,0,0,0,87,19942.19324,51.0390814,825,57690.93984,20.40445841,155,164.858429
616.2495022,105.1470924,107.886849,70.3,10,2,248.1120995,248.1120995,0,122.833835,86.75100712,0,0,87,19942.19324,51.0390814,761,54064.98012,20.73128902,155,159.8635864
591.0131608,104.7839038,107.505501,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,273,29935.91986,20.47076806,100,155.2345123
588.354779,104.7447465,107.4643858,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,255,29102.67048,21.13022646,100,157.5751038
585.7270146,104.7058659,107.4235612,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,230,27330.30204,22.70459775,100,121.0618896
583.1302816,104.6672727,107.3830383,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,213,26793.66288,24.90134939,100,131.6627655
580.5649964,104.6289778,107.3428286,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,221,26799.79758,23.92069456,100,102.7240753
578.0315776,104.5909921,107.3029437,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,263,27481.78046,22.56216485,100,104.044487
575.5304462,104.5533269,107.2633952,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,303,30132.1027,21.74053949,100,103.9609375
573.0620247,104.5159934,107.224195,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,300,32210.8685,22.64570964,100,101.6549759
570.6267378,104.4790031,107.1853553,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,328,34611.99714,21.88190001,100,101.8891983
568.2250114,104.4423677,107.1468881,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,337,35774.03817,21.67215195,100,103.9104156
565.8572729,104.4060988,107.1088057,70.3,50,0,-1,-1,1,243.3813251,0,24,12.00838662,87,19942.19324,51.0390814,375,37377.61838,20.30257961,100,101.2940979
563.5239506,104.3702084,107.0711208,70.3,71,6,294.0214786,311.7330507,0,494.7502476,119.8840221,24,63.03438258,87,19942.19324,51.0390814,374,38898.47402,21.00303002,100,103.8691559
556.7347771,104.2649278,106.9605762,70.3,25,0,-1,-1,1,69.29374862,0,0,0,87,19942.19324,51.0390814,446,46508.91806,20.69892638,100,137.1573334
554.5434174,104.2306719,106.9246074,70.3,0,0,-1,-1,1,0,0,0,0,87,19942.19324,51.0390814,505,49913.92349,19.69043088,100,136.9176331
