distance_m,fspl_dB,umi_pathloss_dB,tx_height_m,f3_polygon_count,los_intersection_count,dist_to_first_intersection_m,dist_to_last_intersection_m,is_los,fresnel3_obstr_poly_area,los_obstr_poly_area,f1_polygon_count,fresnel1_obstr_poly_area,tx_sphere_poly_count,tx_sphere_obstr_poly_area,avg_tx_clutter_height,rx_sphere_poly_count,rx_sphere_obstr_poly_area,avg_rx_clutter_height,pointnet_prediction,measured_pathloss_dB
653.4708879,117.6976855,120.4629118,64.1,21,0,-1,-1,1,1.343535433,0,0,0,176,18081.63474,43.5511367,405,48636.30321,23.62491458,170,147.0289612
650.2751272,117.6551035,120.4182006,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,408,45723.93569,23.23179505,170,117.8509979
647.1022181,117.6126184,120.3735913,64.1,21,0,-1,-1,1,4.400395595,0,0,0,176,18081.63474,43.5511367,411,43032.8164,22.71595505,170,154.8653259
643.9524986,117.5702373,120.3290911,64.1,26,0,-1,-1,1,30.78319935,0,0,0,176,18081.63474,43.5511367,403,39393.4955,21.72722967,170,117.9501953
640.8263104,117.5279673,120.2847076,64.1,39,4,303.8604146,303.8604146,0,80.54222157,10.80757003,0,0,176,18081.63474,43.5511367,378,35982.85236,21.5901316,170,172.6425476
637.7239997,117.4858159,120.2404486,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,364,33769.44974,20.47612623,170,172.8835144
602.4901462,116.9921596,119.7221095,64.1,10,0,-1,-1,1,1.245516325,0,0,0,176,18081.63474,43.5511367,166,29071.62351,20.3071257,170,177.2633362
599.7315365,116.9522984,119.6802552,64.1,10,0,-1,-1,1,28.31577248,0,10,7.053627136,176,18081.63474,43.5511367,308,30496.34181,17.98362561,170,176.0265198
597.0020566,116.9126772,119.638653,64.1,10,0,-1,-1,1,65.58525309,0,10,24.06959518,176,18081.63474,43.5511367,388,29992.99818,22.34143431,170,170.9604492
594.3021078,116.873306,119.5973133,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,368,28852.24636,27.15630519,170,172.5473633
591.6320943,116.8341951,119.5562469,64.1,20,2,217.2791105,217.2791105,0,37.06831261,6.968398431,13,5.467369293,176,18081.63474,43.5511367,368,28290.25636,30.06565103,170,173.828064
576.2636317,116.6055849,119.3162061,64.1,18,0,-1,-1,1,90.74924287,0,18,25.01928225,176,18081.63474,43.5511367,316,13681.12446,36.85664979,170,185.9785614
573.8147026,116.5685941,119.2773657,64.1,18,2,208.0765591,208.0765591,0,53.70889388,3.991059326,0,0,176,18081.63474,43.5511367,300,12835.51417,38.0956272,170,193.0555573
571.399031,116.5319506,119.2388901,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,320,11885.45735,34.83836856,170,172.4491882
569.0170405,116.4956661,119.2007913,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,314,10529.50433,33.80142393,170,177.1385956
566.6691557,116.4597521,119.1630817,64.1,49,0,-1,-1,1,22.83496972,0,0,0,176,18081.63474,43.5511367,294,9212.423888,33.63271976,170,152.687851
564.3558024,116.4242205,119.1257735,64.1,56,8,220.144418,473.6456572,0,72.4092747,13.20715327,46,14.61688459,176,18081.63474,43.5511367,294,7967.464042,30.78185969,170,193.0855713
562.077407,116.3890832,119.0888793,64.1,35,4,471.46323,474.239002,0,20.89615937,9.827232875,20,4.866799994,176,18081.63474,43.5511367,290,6417.934237,27.10686699,170,167.5828247
559.8343962,116.3543522,119.0524118,64.1,48,12,209.419727,473.5938605,0,193.7317013,100.1516725,18,44.33929119,176,18081.63474,43.5511367,270,5162.557663,22.52474925,170,167.6412201
557.627197,116.3200396,119.0163835,64.1,8,0,-1,-1,1,17.7282086,0,8,2.090330668,176,18081.63474,43.5511367,249,4537.985187,17.81350965,170,129.2675018
555.4562364,116.2861576,118.9808074,64.1,14,0,-1,-1,1,132.6433716,0,10,33.30619163,176,18081.63474,43.5511367,198,4076.753838,12.6455899,170,121.6533356
553.3219409,116.2527185,118.9456964,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,77,4017.996182,11.85428126,170,115.4642487
551.2247363,116.2197346,118.9110633,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,82,4767.742323,11.77455028,170,128.7392883
549.1650477,116.1872184,118.8769213,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,94,5707.344557,11.69999563,170,140.8591309
547.1432987,116.1551823,118.8432834,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,94,6426.223474,12.04062004,170,169.9333954
545.1599114,116.1236389,118.8101628,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,109,7140.547404,11.67746759,170,170.6451569
543.2153061,116.0926006,118.7775726,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,118,8992.444762,13.80332526,170,170.7433777
541.3099006,116.06208,118.745526,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,140,11095.22774,15.98273725,170,170.6930237
539.4441103,116.0320897,118.7140362,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,144,12692.73345,16.9942899,170,170.764389
537.6183478,116.0026423,118.6831163,64.1,13,0,-1,-1,1,18.45833766,0,13,2.753871245,176,18081.63474,43.5511367,136,14041.36708,18.14276654,170,170.8625183
535.8330221,115.9737501,118.6527796,64.1,13,6,143.5940353,144.9866602,0,47.33459985,30.33816808,13,20.18144097,176,18081.63474,43.5511367,120,15187.69368,20.66522087,170,178.2641602
534.0885388,115.9454258,118.6230391,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,112,15122.19449,21.66968517,170,171.5049896
532.3852993,115.9176817,118.5939078,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,136,17942.20594,21.06771659,170,183.1569824
530.7237009,115.8905303,118.5653988,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,158,19221.86974,21.84332052,170,196.301178
529.1041356,115.8639837,118.5375249,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,196,20508.82856,22.29000619,170,199.274353
527.5269908,115.8380543,118.510299,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,408,26343.61563,20.47465948,170,190.298996
525.992648,115.8127541,118.4837338,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,523,30620.89667,23.67329515,170,188.1840363
512.0421882,115.5792755,118.2385813,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,497,40131.56078,35.81599241,170,176.6350555
511.0486691,115.5624059,118.2208681,64.1,10,0,-1,-1,1,1.203383398,0,0,0,176,18081.63474,43.5511367,477,37344.04285,35.13273254,170,173.2288971
510.1022269,115.546305,118.2039622,64.1,22,4,280.3117587,282.2907986,0,40.1906757,21.61603561,16,17.22772217,176,18081.63474,43.5511367,441,33778.10771,34.15728205,170,170.1791687
509.2031241,115.5309818,118.1878729,64.1,37,2,279.8176831,279.8176831,0,44.11988685,23.15681031,10,4.308720678,176,18081.63474,43.5511367,389,30235.34197,34.51147187,170,182.5060425
508.3516119,115.5164447,118.1726089,64.1,43,4,279.3497594,286.2972707,0,64.24820587,30.54926093,13,11.5172489,176,18081.63474,43.5511367,360,26277.14624,33.13580698,170,168.4537354
507.5479297,115.5027018,118.1581789,64.1,38,2,287.184712,287.184712,0,52.11971022,9.963668686,26,8.294346014,176,18081.63474,43.5511367,353,21513.60559,29.71632774,170,168.4284058
506.7923053,115.4897609,118.1445909,64.1,18,4,284.971822,284.971822,0,37.17552728,18.52401193,11,7.635684237,176,18081.63474,43.5511367,351,17629.66618,24.05052918,170,150.9453278
506.0849537,115.4776291,118.1318526,64.1,13,0,-1,-1,1,27.30427007,0,13,8.17475306,176,18081.63474,43.5511367,202,13674.22971,24.58740498,170,150.9281006
505.4260778,115.4663135,118.1199712,64.1,10,0,-1,-1,1,7.287855097,0,0,0,176,18081.63474,43.5511367,169,10176.22607,22.19870285,170,150.253418
504.8158672,115.4558206,118.1089536,64.1,18,4,297.1679764,301.0562397,0,50.00815554,18.41743583,0,0,176,18081.63474,43.5511367,168,7217.957835,17.26473189,170,150.9080811
504.2544987,115.4461563,118.098806,64.1,10,0,-1,-1,1,20.51596397,0,10,6.756514075,176,18081.63474,43.5511367,126,5671.996734,16.65589181,170,158.9077148
503.7421356,115.4373262,118.0895345,64.1,28,4,296.2676313,305.7516414,0,69.7154192,10.823455,8,6.019232388,176,18081.63474,43.5511367,94,6285.163238,18.98473535,170,158.4459534
503.2789275,115.4293356,118.0811443,64.1,20,2,372.7526555,372.7526555,0,46.86023034,8.107871288,0,0,176,18081.63474,43.5511367,74,7653.710605,26.18394656,170,152.8074799
502.8650103,115.422189,118.0736404,64.1,28,4,294.0073383,301.0353414,0,119.5757352,37.49089097,0,0,176,18081.63474,43.5511367,81,9776.584336,27.29195162,170,160.8804016
502.5005058,115.4158907,118.0670272,64.1,32,8,293.7942254,365.664987,0,129.5150706,91.0017082,8,8.864273377,176,18081.63474,43.5511367,95,11222.9076,27.80403325,170,161.2506714
502.1855215,115.4104444,118.0613086,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,110,12650.7137,27.77539415,170,161.5944824
501.9201507,115.4058533,118.0564879,64.1,8,0,-1,-1,1,13.17999298,0,8,2.784741746,176,18081.63474,43.5511367,121,14689.56407,27.81043161,170,161.6135254
501.7044722,115.4021201,118.052568,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,126,16665.75002,27.35813089,170,161.4764099
501.53855,115.399247,118.0495513,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,139,18765.68262,28.41020465,170,159.2437744
501.4224335,115.3972358,118.0474396,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,145,20818.2342,28.77531597,170,161.1326294
501.3561573,115.3960877,118.046234,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,147,21696.01454,27.58277741,170,169.0757446
501.3397413,115.3958033,118.0459354,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,123,23226.63435,30.27193629,170,169.5671692
501.3731903,115.3963828,118.0465439,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,123,24587.24194,29.81278446,170,169.6391144
501.4564942,115.3978258,118.0480591,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,118,25907.3606,30.0462597,170,169.9189911
501.5896284,115.4001316,118.0504801,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,112,26159.81503,28.99696004,165,169.9181519
501.7725531,115.4032987,118.0538056,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,105,26263.85627,29.45457673,165,177.0508575
502.0052138,115.4073252,118.0580334,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,101,26326.74433,29.71578778,165,171.0778656
502.2875416,115.4122088,118.0631612,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,97,25795.17532,29.01189634,165,172.0566101
502.6194526,115.4179465,118.0691858,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,91,24360.99583,30.02367917,165,173.3804321
503.0008487,115.424535,118.0761037,64.1,8,0,-1,-1,1,13.93615137,0,0,0,176,18081.63474,43.5511367,78,24051.40907,32.86235428,165,158.7740173
503.4316175,115.4319704,118.0839109,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,87,22076.78346,27.91777493,165,161.7301178
507.8170649,115.5073064,118.1630137,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,67,12169.10285,22.01074293,165,168.7020721
508.6371114,115.5213215,118.1777296,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,73,11734.29393,21.42370901,165,162.0087585
509.5049076,115.5361281,118.1932764,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,86,13154.27705,22.00297191,165,159.1300507
510.4202098,115.5517179,118.2096457,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,82,13593.23141,23.28073848,165,157.368988
511.3827629,115.5680823,118.2268284,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,66,14053.04482,27.70464639,165,156.1273041
512.3923008,115.5852125,118.2448151,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,79,16142.96525,25.15183776,165,155.036377
513.4485462,115.6030992,118.2635961,64.1,11,1,298.1762552,298.1762552,0,18.72552661,2.905464766,0,0,176,18081.63474,43.5511367,80,19108.98555,28.26023126,165,155.9383545
514.5512116,115.6217327,118.2831613,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,81,21336.43286,30.58629195,165,164.6078491
515.6999991,115.6411032,118.3035004,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,81,23635.36166,33.17169252,165,165.6770935
516.8946012,115.6612005,118.3246025,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,89,25507.94733,31.66483874,165,167.1559296
518.1347011,115.6820142,118.3464569,64.1,10,0,-1,-1,1,3.971619103,0,0,0,176,18081.63474,43.5511367,84,26630.45982,33.58243462,165,168.2998962
519.4199728,115.7035335,118.3690522,64.1,29,0,-1,-1,1,27.78792915,0,0,0,176,18081.63474,43.5511367,82,27280.42514,33.97661898,165,167.2469177
520.7500819,115.7257476,118.3923769,64.1,14,4,321.5103057,325.574072,0,65.3701021,33.65569189,0,0,176,18081.63474,43.5511367,78,27290.61146,34.03017086,165,183.544754
545.8330728,116.1343576,118.8214174,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,76,15951.69786,26.26386017,150,171.0658875
547.8296113,116.1660707,118.8547162,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,90,16721.89251,27.30379009,150,171.2550507
549.8643676,116.1982722,118.8885278,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,110,18114.87264,28.07117055,150,171.3170166
551.9369189,116.2309495,118.922839,64.1,11,2,267.3203693,267.3203693,0,24.46954135,9.112829901,0,0,176,18081.63474,43.5511367,118,19182.52372,31.21438404,150,171.3679199
554.0468411,116.2640903,118.9576368,64.1,11,1,270.3913295,270.3913295,0,47.05555357,10.62675176,0,0,176,18081.63474,43.5511367,118,19944.40951,34.55279656,150,171.4080811
569.8268861,116.5080194,119.2137623,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,127,20197.39683,42.3929105,150,154.8786316
572.2204294,116.5444278,119.2519912,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,154,20252.70551,37.0988177,150,155.2899475
577.1077015,116.618298,119.3295549,64.1,45,6,357.6961565,362.3973219,0,148.2566202,96.35304057,13,27.53339797,176,18081.63474,43.5511367,181,20935.41262,30.96159729,150,150.0366669
579.6005856,116.6557369,119.3688658,64.1,63,6,364.2989887,373.8599465,0,183.8669672,28.97651301,37,48.84534818,176,18081.63474,43.5511367,180,20778.4168,29.42695314,150,150.415329
582.1257412,116.6934967,119.4085135,64.1,29,0,-1,-1,1,60.6745521,0,21,2.419623907,176,18081.63474,43.5511367,189,20405.29521,27.21713391,150,150.4506531
584.6827501,116.7315662,119.4484865,64.1,37,2,478.3269738,478.3269738,0,118.0112113,4.489428858,13,6.251865155,176,18081.63474,43.5511367,203,20521.7235,24.90491916,150,155.4032135
587.2711963,116.7699346,119.4887733,64.1,13,6,475.6622533,477.7566462,0,92.07959372,56.73470292,13,40.09759774,176,18081.63474,43.5511367,206,19824.55516,22.758258,150,165.8558807
589.8906659,116.8085911,119.5293626,64.1,13,0,-1,-1,1,52.5945499,0,13,10.07178435,176,18081.63474,43.5511367,193,18936.70138,21.28077735,150,156.0684814
592.5407475,116.847525,119.5702433,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,175,17147.35939,19.42933922,150,151.1251221
595.2210321,116.886726,119.6114043,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,142,14874.82298,18.1499634,150,151.0083923
597.9311138,116.9261837,119.6528348,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,103,13518.86385,17.48205217,150,166.4433594
600.670589,116.965888,119.6945244,64.1,10,0,-1,-1,1,48.37544245,0,0,0,176,18081.63474,43.5511367,80,12808.27417,17.57456469,150,177.6054688
603.4390576,117.005829,119.7364624,64.1,10,4,289.188066,290.372382,0,71.44182896,36.72064972,10,23.66679182,176,18081.63474,43.5511367,79,12161.29746,15.90550672,150,168.6026764
617.7025131,117.208748,119.9495274,64.1,17,0,-1,-1,1,18.31961492,0,0,0,176,18081.63474,43.5511367,90,11971.67118,10.46040156,150,168.2641754
620.6367169,117.2499099,119.9927474,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,90,11518.44593,10.41459696,150,167.4709167
623.597205,117.2912438,120.036148,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,90,10962.52597,10.36457415,150,168.3961182
626.5836048,117.3327412,120.0797202,64.1,23,0,-1,-1,1,84.04313038,0,0,0,176,18081.63474,43.5511367,90,10312.21279,10.30960298,150,167.4360504
629.5955476,117.3743936,120.1234552,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,90,9566.351245,10.24852794,150,167.5191345
632.6326685,117.4161929,120.1673445,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,90,8707.58697,10.1793568,150,167.6182861
635.6946066,117.4581312,120.2113797,64.1,21,2,288.8428804,288.8428804,0,83.86989436,5.588185689,8,8.861949641,176,18081.63474,43.5511367,88,7792.901987,9.276296858,150,167.7250671
638.7810052,117.5002005,120.2555525,64.1,31,0,-1,-1,1,174.3440945,0,10,44.59319037,176,18081.63474,43.5511367,96,6987.064026,8.798511235,150,167.835556
641.8915113,117.5423933,120.2998549,64.1,10,4,310.6919079,313.5802164,0,177.3051048,63.71775919,0,0,176,18081.63474,43.5511367,94,6255.905527,8.140003352,150,170.2999725
645.0257762,117.584702,120.3442791,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,90,5551.561566,8.028400957,150,155.2277374
648.1834553,117.6271195,120.3888174,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,90,4895.176027,7.936094916,150,169.2183685
651.364208,117.6696384,120.4334623,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,86,4147.06491,8.014737594,150,168.2818909
654.5676979,117.712252,120.4782066,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,82,3327.838336,6.880867066,170,167.6965027
657.7935929,117.7549534,120.523043,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,73,2675.940052,4.00660894,170,167.6664124
661.0415649,117.797736,120.5679648,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,76,3075.128733,3.652069556,170,167.6325989
664.3112902,117.8405933,120.6129649,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,92,3723.075638,3.866274195,170,183.1564178
667.602449,117.8835191,120.658037,64.1,8,0,-1,-1,1,44.21698001,0,0,0,176,18081.63474,43.5511367,94,4371.843912,4.114673387,170,185.5358887
670.914726,117.9265071,120.7031744,64.1,8,0,-1,-1,1,38.01596615,0,8,1.348283336,176,18081.63474,43.5511367,100,5536.312629,4.234077776,170,188.2649231
701.6255604,118.3152687,121.1113741,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,182,12553.96615,4.744335751,170,169.0414734
705.132588,118.3585764,121.1568471,64.1,29,0,-1,-1,1,220.0072022,0,0,0,176,18081.63474,43.5511367,188,13108.16008,4.838910378,170,169.1865234
703.944893,118.3439339,121.1414725,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,326,17527.76802,20.78464829,170,169.5317993
700.4084181,118.3001878,121.0955391,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,284,17016.90675,19.86882747,170,169.7764282
696.8898706,118.2564437,121.0496078,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,274,18561.63776,17.63918796,170,167.9874878
693.3895236,118.2127061,121.0036834,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,280,23400.90494,19.09009454,170,169.9439087
689.9076541,118.1689799,120.9577709,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,318,28742.08744,20.54595819,170,186.7465057
686.4445432,118.1252698,120.9118752,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,339,33862.70449,21.61496277,170,181.8352356
683.0004763,118.0815808,120.8660018,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,359,38383.55404,22.48131612,170,152.4818268
679.5757429,118.037918,120.8201559,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,382,41895.24789,22.57340709,170,152.2772522
676.1706368,117.9942868,120.7743431,64.1,14,0,-1,-1,1,50.02795638,0,10,11.35350506,176,18081.63474,43.5511367,384,44255.15394,23.05026741,170,172.1378937
649.6730313,117.6470574,120.4097522,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,421,48820.22383,23.79931684,170,169.9927979
646.4584962,117.6039736,120.3645142,64.1,21,0,-1,-1,1,13.77188014,0,0,0,176,18081.63474,43.5511367,425,46948.12591,23.7060121,170,170.97435
643.2667619,117.5609829,120.319374,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,410,44278.79588,23.59483695,170,171.0048828
640.0981696,117.5180923,120.2743389,64.1,21,0,-1,-1,1,20.18661593,0,0,0,176,18081.63474,43.5511367,404,41684.61858,23.41940259,170,154.8190308
636.9530645,117.4753093,120.2294167,64.1,42,0,-1,-1,1,53.46747998,0,16,1.282511976,176,18081.63474,43.5511367,391,38226.49007,22.66850763,170,114.9816818
633.8317964,117.4326411,120.1846151,64.1,39,0,-1,-1,1,64.27320636,0,0,0,176,18081.63474,43.5511367,378,35049.89778,21.62292564,170,184.983078
630.7347191,117.3900954,120.1399421,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,352,32346.43092,21.09816205,170,182.9089355
598.3688014,116.9325395,119.6595084,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,187,28280.8086,17.98350231,170,174.3020782
595.5911032,116.8921247,119.6170729,64.1,10,0,-1,-1,1,8.707224467,0,0,0,176,18081.63474,43.5511367,261,28802.12502,16.37779206,170,176.8390198
592.8425608,116.8519481,119.5748875,64.1,10,4,215.4715159,216.1592726,0,44.92339765,24.09839355,10,16.59550245,176,18081.63474,43.5511367,425,29347.65314,17.49030632,170,175.9300995
590.1235817,116.81202,119.532963,64.1,10,4,213.9904812,216.5805883,0,80.57717884,44.56787026,0,0,176,18081.63474,43.5511367,420,28127.11475,21.95501686,170,172.7375488
587.4345762,116.7723507,119.4913102,64.1,13,2,217.0185462,217.0185462,0,7.340541101,5.329872631,0,0,176,18081.63474,43.5511367,400,26507.9048,25.83453221,170,172.3398438
584.775958,116.7329508,119.4499403,64.1,20,2,217.4736323,217.4736323,0,50.21119926,6.667342447,20,20.4408536,176,18081.63474,43.5511367,394,25387.10601,28.15346581,170,168.6954651
574.453723,116.5782616,119.2875166,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,334,13973.68255,33.3824154,170,178.3204498
571.9533369,116.5403726,119.2477332,64.1,18,2,207.4015911,207.4015911,0,99.70934682,10.28574157,18,28.71119265,176,18081.63474,43.5511367,316,12671.58819,34.40490297,170,171.1958008
569.4858727,116.5028197,119.2083027,64.1,18,2,206.5068398,206.5068398,0,92.02018319,10.41895283,18,23.47991068,176,18081.63474,43.5511367,306,11900.56532,34.68695094,170,171.0314636
567.0517604,116.4656147,119.1692374,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,290,11126.35366,35.4310057,170,170.9942474
564.6514311,116.4287693,119.1305497,64.1,0,0,-1,-1,1,0,0,0,0,176,18081.63474,43.5511367,306,10011.82832,32.17352035,170,172.0937805
562.2853176,116.3922955,119.0922522,64.1,17,0,-1,-1,1,14.24577409,0,17,4.958054083,176,18081.63474,43.5511367,294,8658.956688,30.90229574,170,172.0286865
559.9538535,116.3562054,119.0543576,64.1,75,12,471.4764717,473.234116,0,43.78999538,20.52194971,60,16.66302438,176,18081.63474,43.5511367,294,7430.727515,27.68076767,170,151.3478241
557.6574735,116.3205112,119.0168787,64.1,42,8,219.4133763,474.1138288,0,49.70668355,35.8762349,10,2.040307203,176,18081.63474,43.5511367,284,5708.16215,23.20705601,170,184.0758362
555.3966128,116.2852252,118.9798284,64.1,34,4,471.7021025,474.1886983,0,58.22163197,7.813297975,0,0,176,18081.63474,43.5511367,224,3787.637624,20.69001911,170,166.6951141
553.1717068,116.2503598,118.9432198,64.1,8,4,209.7802453,210.4323101,0,32.5865917,16.55502688,8,7.04506565,176,18081.63474,43.5511367,194,3371.840754,15.8389596,170,132.3843231
